NC,0+105+106+107+108+109
NC748447,107
NC748448,107+108
NC748449,108
NC749440,107
NC749441,107
NC749442,107
NC749443,107
NC749444,107
NC749445,107
NC749446,107
NC749447,107+108
NC749448,107+108
NC749449,108
NC7445,107+108
NC740450,107
NC740451,107
NC740452,107
NC740453,107
NC740454,107
NC740455,107
NC740456,107+108
NC740457,107+108
NC740458,108
NC740459,108
NC741450,107
NC741451,107
NC741452,107
NC741453,107
NC741454,107
NC741455,107+108
NC741456,107+108
NC741457,108
NC741458,108
NC741459,108
NC742450,107
NC742451,107
NC742452,107
NC742453,107+108
NC742454,107+108
NC742455,107+108
NC742456,108
NC742457,108
NC742458,108
NC742459,108
NC743450,107
NC743451,107+108
NC743452,107+108
NC743453,107+108
NC743454,108
NC743455,108
NC743456,108
NC743457,108
NC743458,108
NC743459,108
NC744450,107+108
NC744451,107+108
NC744452,108
NC744453,108
NC744454,108
NC744455,108
NC744456,108
NC744457,108
NC744458,108
NC744459,108
NC745450,107+108
NC745451,108
NC745452,108
NC745453,108
NC745454,108
NC745455,108
NC745456,108
NC745457,108
NC745458,108
NC745459,108
NC746450,108
NC746451,108
NC746452,108
NC746453,108
NC746454,108
NC746455,108
NC746456,108
NC746457,108
NC746458,108
NC746459,108
NC747450,108
NC747451,108
NC747452,108
NC747453,108
NC747454,108
NC747455,108
NC747456,108
NC747457,108
NC747458,108
NC747459,108
NC748450,108
NC748451,108
NC748452,108
NC748453,108
NC748454,108
NC748455,108
NC748456,108
NC748457,108
NC748458,108
NC748459,108
NC749450,108
NC749451,108
NC749452,108
NC749453,108
NC749454,108
NC749455,108
NC749456,108
NC749457,108
NC749458,108
NC749459,108
NC7544,107+108
NC750440,107
NC750441,107
NC750442,107
NC750443,107
NC750444,107
NC750445,107
NC750446,107
NC750447,107+108
NC750448,108
NC750449,108
NC751440,107+108
NC751441,107+108
NC751442,107+108
NC751443,107
NC751444,107
NC751445,107
NC751446,107+108
NC751447,107+108
NC751448,108
NC751449,108
NC752440,107+108
NC752441,107+108
NC752442,107+108
NC752443,107+108
NC752444,107+108
NC752445,107
NC752446,107+108
NC752447,108
NC752448,108
NC752449,108
NC753440,107
NC753441,107+108
NC753442,108
NC753443,108
NC753444,107+108
NC753445,107+108
NC753446,107+108
NC753447,108
NC753448,108
NC753449,108
NC754440,107
NC754441,107+108
NC754442,108
NC754443,108
NC754444,108
NC754445,108
NC754446,108
NC754447,108
NC754448,108
NC754449,108
NC755440,107
NC755441,107+108
NC755442,107+108
NC755443,107+108
NC755444,108
NC755445,108
NC755446,108
NC755447,108
NC755448,108
NC755449,108
NC756440,107
NC756441,107
NC756442,107+108
NC756443,107+108
NC756444,108
NC756445,108
NC756446,108
NC756447,108
NC756448,108
NC756449,108
NC757440,107
NC757441,107
NC757442,107
NC757443,107+108
NC757444,107+108
NC757445,108
NC757446,108
NC757447,108
NC757448,108
NC757449,108
NC758440,107
NC758441,107
NC758442,107
NC758443,107
NC758444,107+108
NC758445,107+108
NC758446,107+108
NC758447,107+108
NC758448,107+108
NC758449,107+108
NC759440,107
NC759441,107
NC759442,107
NC759443,107
NC759444,107
NC759445,107
NC759446,107
NC759447,107
NC759448,107
NC759449,107+108
NC7545,108
NC74N,108
NC74P,108
NC74Q,107
NC74R,107+108
NC7642,107
NC7643,107+108
NC760430,107
NC760431,107
NC760432,107
NC760433,107
NC760434,107
NC760435,107
NC760436,107
NC760437,107
NC760438,107
NC760439,107
NC761430,107
NC761431,107
NC761432,107
NC761433,107
NC761434,107
NC761435,107
NC761436,107
NC761437,107
NC761438,107
NC761439,107
NC762430,107
NC762431,107
NC762432,107
NC762433,107
NC762434,107
NC762435,107
NC762436,107
NC762437,107
NC762438,107
NC762439,107
NC763430,107
NC763431,107
NC763432,107
NC763433,107
NC763434,107
NC763435,107
NC763436,107
NC763437,107
NC763438,107
NC763439,107
NC764430,107
NC764431,107
NC764432,107
NC764433,107
NC764434,107
NC764435,107
NC764436,107
NC764437,107
NC764438,107
NC764439,107
NC765430,107
NC765431,107
NC765432,107
NC765433,107
NC765434,107
NC765435,107
NC765436,107
NC765437,107
NC765438,107
NC765439,107
NC766430,107
NC766431,107
NC766432,107
NC766433,107
NC766434,107
NC766435,107
NC766436,107
NC766437,107
NC766438,107
NC766439,107
NC767430,107
NC767431,107
NC767432,107
NC767433,107
NC767434,107
NC767435,107
NC767436,107
NC767437,107
NC767438,107
NC767439,107
NC768430,107
NC768431,107
NC768432,107
NC768433,107
NC768434,107
NC768435,107
NC768436,107
NC768437,107
NC768438,107+108
NC768439,107+108
NC769430,107
NC769431,107
NC769432,107
NC769433,107
NC769434,107
NC769435,107
NC769436,107+108
NC769437,107+108
NC769438,107+108
NC769439,108
NC7742,107+108
NC770420,107
NC770421,107
NC770422,107
NC770423,107
NC770424,107
NC770425,107
NC770426,107
NC770427,107
NC770428,107
NC770429,107
NC771420,107
NC771421,107
NC771422,107
NC771423,107
NC771424,107
NC771425,107
NC771426,107
NC771427,107
NC771428,107
NC771429,107
NC772420,107
NC772421,107
NC772422,107
NC772423,107
NC772424,107
NC772425,107
NC772426,107
NC772427,107
NC772428,107
NC772429,107
NC773420,107
NC773421,107
NC773422,107
NC773423,107
NC773424,107
NC773425,107
NC773426,107
NC773427,107
NC773428,107
NC773429,107
NC774420,107
NC774421,107
NC774422,107
NC774423,107
NC774424,107
NC774425,107
NC774426,107
NC774427,107
NC774428,107
NC774429,107
NC775420,107
NC775421,107
NC775422,107
NC775423,107
NC775424,107
NC775425,107
NC775426,107
NC775427,107
NC775428,107
NC775429,107
NC776420,107
NC776421,107
NC776422,107
NC776423,107
NC776424,107
NC776425,107
NC776426,107
NC776427,107
NC776428,107
NC776429,107+108
NC777420,107
NC777421,107
NC777422,107
NC777423,107
NC777424,107
NC777425,107
NC777426,107
NC777427,107
NC777428,107+108
NC777429,107+108
NC778420,107
NC778421,107
NC778422,107
NC778423,107
NC778424,107
NC778425,107
NC778426,107
NC778427,107
NC778428,107+108
NC778429,107+108
NC779420,107
NC779421,107
NC779422,107
NC779423,107
NC779424,107
NC779425,107
NC779426,107
NC779427,107
NC779428,107
NC779429,107
NC7743,107+108
NC770430,107
NC770431,107
NC770432,107
NC770433,107
NC770434,107
NC770435,107
NC770436,107+108
NC770437,108
NC770438,108
NC770439,108
NC771430,107
NC771431,107
NC771432,107
NC771433,107
NC771434,107
NC771435,107
NC771436,107+108
NC771437,107+108
NC771438,108
NC771439,108
NC772430,107
NC772431,107
NC772432,107
NC772433,107
NC772434,107
NC772435,107
NC772436,107
NC772437,107+108
NC772438,108
NC772439,108
NC773430,107
NC773431,107
NC773432,107
NC773433,107
NC773434,107
NC773435,107
NC773436,107
NC773437,107+108
NC773438,108
NC773439,108
NC774430,107
NC774431,107+108
NC774432,107+108
NC774433,107+108
NC774434,107+108
NC774435,107+108
NC774436,107+108
NC774437,107+108
NC774438,108
NC774439,108
NC775430,107+108
NC775431,107+108
NC775432,108
NC775433,108
NC775434,108
NC775435,108
NC775436,108
NC775437,108
NC775438,108
NC775439,108
NC776430,107+108
NC776431,108
NC776432,108
NC776433,108
NC776434,108
NC776435,108
NC776436,108
NC776437,108
NC776438,108
NC776439,108
NC777430,108
NC777431,108
NC777432,108
NC777433,108
NC777434,108
NC777435,108
NC777436,108
NC777437,108
NC777438,108
NC777439,108
NC778430,107+108
NC778431,108
NC778432,108
NC778433,108
NC778434,108
NC778435,108
NC778436,108
NC778437,108
NC778438,108
NC778439,108
NC779430,107+108
NC779431,107+108
NC779432,107+108
NC779433,107+108
NC779434,108
NC779435,108
NC779436,108
NC779437,108
NC779438,108
NC779439,108
NC74S,107+108
NC7644,107+108
NC760440,107
NC760441,107
NC760442,107
NC760443,107
NC760444,107
NC760445,107
NC760446,107
NC760447,107
NC760448,107
NC760449,107+108
NC761440,107
NC761441,107
NC761442,107
NC761443,107
NC761444,107
NC761445,107
NC761446,107
NC761447,107
NC761448,107
NC761449,107+108
NC762440,107
NC762441,107
NC762442,107
NC762443,107
NC762444,107
NC762445,107
NC762446,107
NC762447,107
NC762448,107+108
NC762449,107+108
NC763440,107
NC763441,107
NC763442,107
NC763443,107
NC763444,107
NC763445,107
NC763446,107
NC763447,107+108
NC763448,107+108
NC763449,108
NC764440,107
NC764441,107
NC764442,107
NC764443,107
NC764444,107
NC764445,107
NC764446,107+108
NC764447,107+108
NC764448,108
NC764449,108
NC765440,107
NC765441,107
NC765442,107
NC765443,107
NC765444,107
NC765445,107
NC765446,107+108
NC765447,108
NC765448,108
NC765449,108
NC766440,107
NC766441,107
NC766442,107
NC766443,107
NC766444,107
NC766445,107+108
NC766446,107+108
NC766447,108
NC766448,108
NC766449,108
NC767440,107
NC767441,107
NC767442,107
NC767443,107
NC767444,107
NC767445,107+108
NC767446,108
NC767447,108
NC767448,108
NC767449,108
NC768440,107+108
NC768441,107+108
NC768442,107
NC768443,107
NC768444,107
NC768445,107+108
NC768446,108
NC768447,108
NC768448,108
NC768449,108
NC769440,108
NC769441,107+108
NC769442,107+108
NC769443,107+108
NC769444,107+108
NC769445,107+108
NC769446,108
NC769447,108
NC769448,108
NC769449,108
NC7645,107+108
NC760450,108
NC760451,108
NC760452,108
NC760453,108
NC760454,108
NC760455,108
NC760456,108
NC760457,108
NC760458,108
NC760459,108
NC761450,107+108
NC761451,108
NC761452,108
NC761453,108
NC761454,108
NC761455,108
NC761456,108
NC761457,108
NC761458,108
NC761459,108
NC762450,107+108
NC762451,108
NC762452,108
NC762453,108
NC762454,108
NC762455,108
NC762456,108
NC762457,108
NC762458,108
NC762459,108
NC763450,108
NC763451,108
NC763452,108
NC763453,108
NC763454,108
NC763455,108
NC763456,108
NC763457,108
NC763458,108
NC763459,108
NC764450,108
NC764451,108
NC764452,108
NC764453,108
NC764454,108
NC764455,108
NC764456,108
NC764457,108
NC764458,108
NC764459,108
NC765450,108
NC765451,108
NC765452,108
NC765453,108
NC765454,108
NC765455,108
NC765456,108
NC765457,108
NC765458,108
NC765459,108
NC766450,108
NC766451,108
NC766452,108
NC766453,108
NC766454,108
NC766455,108
NC766456,108
NC766457,108
NC766458,108
NC766459,108
NC767450,108
NC767451,108
NC767452,108
NC767453,108
NC767454,108
NC767455,108
NC767456,108
NC767457,108
NC767458,108
NC767459,108
NC768450,108
NC768451,108
NC768452,108
NC768453,108
NC768454,108
NC768455,108
NC768456,108
NC768457,108
NC768458,108
NC768459,108
NC769450,108
NC769451,108
NC769452,108
NC769453,108
NC769454,108
NC769455,108
NC769456,108
NC769457,108
NC769458,108
NC769459,108
NC7744,108
NC7745,108
NC74T,108
NC74U,108
NC74V,107
NC74W,107+108
NC7842,107
NC7843,107+108
NC780430,107
NC780431,107
NC780432,107
NC780433,107+108
NC780434,107+108
NC780435,107+108
NC780436,108
NC780437,108
NC780438,108
NC780439,108
NC781430,107
NC781431,107
NC781432,107
NC781433,107
NC781434,107
NC781435,107+108
NC781436,107+108
NC781437,108
NC781438,108
NC781439,108
NC782430,107
NC782431,107
NC782432,107
NC782433,107
NC782434,107
NC782435,107
NC782436,107+108
NC782437,108
NC782438,108
NC782439,108
NC783430,107
NC783431,107
NC783432,107
NC783433,107
NC783434,107
NC783435,107
NC783436,107+108
NC783437,107+108
NC783438,108
NC783439,108
NC784430,107
NC784431,107
NC784432,107
NC784433,107
NC784434,107
NC784435,107
NC784436,107
NC784437,107+108
NC784438,108
NC784439,108
NC785430,107
NC785431,107
NC785432,107
NC785433,107
NC785434,107
NC785435,107
NC785436,107
NC785437,107+108
NC785438,108
NC785439,108
NC786430,107
NC786431,107
NC786432,107
NC786433,107
NC786434,107
NC786435,107
NC786436,107
NC786437,107+108
NC786438,108
NC786439,108
NC787430,107
NC787431,107
NC787432,107
NC787433,107
NC787434,107
NC787435,107
NC787436,107
NC787437,107+108
NC787438,107+108
NC787439,108
NC788430,107
NC788431,107
NC788432,107
NC788433,107
NC788434,107
NC788435,107
NC788436,107
NC788437,107
NC788438,107+108
NC788439,108
NC789430,107
NC789431,107
NC789432,107
NC789433,107
NC789434,107
NC789435,107
NC789436,107
NC789437,107
NC789438,107+108
NC789439,108
NC7942,107
NC7943,107+108
NC790430,107
NC790431,107
NC790432,107
NC790433,107
NC790434,107
NC790435,107
NC790436,107
NC790437,107
NC790438,107+108
NC790439,108
NC791430,107
NC791431,107
NC791432,107
NC791433,107
NC791434,107
NC791435,107
NC791436,107
NC791437,107
NC791438,107+108
NC791439,108
NC792430,107
NC792431,107
NC792432,107
NC792433,107
NC792434,107
NC792435,107
NC792436,107
NC792437,107
NC792438,107+108
NC792439,108
NC793430,107
NC793431,107
NC793432,107
NC793433,107
NC793434,107
NC793435,107
NC793436,107
NC793437,107
NC793438,107+108
NC793439,107+108
NC794430,107
NC794431,107
NC794432,107
NC794433,107
NC794434,107
NC794435,107
NC794436,107
NC794437,107
NC794438,107+108
NC794439,108
NC795430,107
NC795431,107
NC795432,107
NC795433,107
NC795434,107
NC795435,107
NC795436,107
NC795437,107
NC795438,107+108
NC795439,108
NC796430,107
NC796431,107
NC796432,107
NC796433,107
NC796434,107
NC796435,107
NC796436,107
NC796437,107+108
NC796438,107+108
NC796439,108
NC797430,107
NC797431,107
NC797432,107
NC797433,107
NC797434,107
NC797435,107+108
NC797436,107+108
NC797437,107+108
NC797438,108
NC797439,108
NC798430,107
NC798431,107
NC798432,107
NC798433,107
NC798434,107+108
NC798435,107+108
NC798436,108
NC798437,108
NC798438,108
NC798439,108
NC799430,107
NC799431,107
NC799432,107
NC799433,107+108
NC799434,107+108
NC799435,108
NC799436,108
NC799437,108
NC799438,108
NC799439,108
NC74X,108
NC74Y,108
NC74Z,108
NC75,108
NC76,0+108
NC76SW,0+108
NC76NW,0+108
NC76SE,0+108
NC76NE,0+108
NC76A,0+108
NC7060,0+108
NC700600,108
NC700601,108
NC700602,108
NC700603,108
NC700604,108
NC700605,108
NC700606,108
NC700607,108
NC700608,108
NC700609,108
NC701600,108
NC701601,108
NC701602,108
NC701603,108
NC701604,108
NC701605,108
NC701606,108
NC701607,108
NC701608,108
NC701609,108
NC702600,108
NC702601,108
NC702602,108
NC702603,108
NC702604,108
NC702605,108
NC702606,108
NC702607,108
NC702608,108
NC702609,108
NC703600,108
NC703601,108
NC703602,108
NC703603,108
NC703604,108
NC703605,108
NC703606,108
NC703607,108
NC703608,0+108
NC703609,0+108
NC704600,108
NC704601,108
NC704602,108
NC704603,108
NC704604,108
NC704605,108
NC704606,108
NC704607,0+108
NC704608,0+108
NC704609,0+108
NC705600,108
NC705601,108
NC705602,108
NC705603,108
NC705604,108
NC705605,108
NC705606,108
NC705607,0+108
NC705608,0+108
NC705609,108
NC706600,108
NC706601,108
NC706602,108
NC706603,108
NC706604,108
NC706605,0+108
NC706606,0+108
NC706607,0+108
NC706608,0+108
NC706609,108
NC707600,108
NC707601,108
NC707602,108
NC707603,108
NC707604,0+108
NC707605,0+108
NC707606,0+108
NC707607,0+108
NC707608,108
NC707609,108
NC708600,108
NC708601,108
NC708602,108
NC708603,0+108
NC708604,0+108
NC708605,0+108
NC708606,0+108
NC708607,108
NC708608,108
NC708609,108
NC709600,108
NC709601,0+108
NC709602,0+108
NC709603,0+108
NC709604,0+108
NC709605,108
NC709606,108
NC709607,108
NC709608,108
NC709609,108
NC7061,0+108
NC700610,108
NC700611,108
NC700612,108
NC700613,108
NC700614,0+108
NC700615,0+108
NC700616,0+108
NC700617,0+108
NC700618,0+108
NC700619,108
NC701610,108
NC701611,108
NC701612,108
NC701613,0+108
NC701614,0+108
NC701615,0+108
NC701616,108
NC701617,108
NC701618,108
NC701619,108
NC702610,0+108
NC702611,0+108
NC702612,0+108
NC702613,0+108
NC702614,0+108
NC702615,108
NC702616,108
NC702617,108
NC702618,108
NC702619,108
NC703610,0
NC703611,0+108
NC703612,0+108
NC703613,0+108
NC703614,108
NC703615,108
NC703616,108
NC703617,108
NC703618,108
NC703619,108
NC704610,0+108
NC704611,0+108
NC704612,0+108
NC704613,108
NC704614,108
NC704615,108
NC704616,108
NC704617,108
NC704618,108
NC704619,108
NC705610,108
NC705611,108
NC705612,108
NC705613,108
NC705614,108
NC705615,108
NC705616,108
NC705617,108
NC705618,108
NC705619,108
NC706610,108
NC706611,108
NC706612,108
NC706613,108
NC706614,108
NC706615,108
NC706616,108
NC706617,108
NC706618,108
NC706619,108
NC707610,108
NC707611,108
NC707612,108
NC707613,108
NC707614,108
NC707615,108
NC707616,108
NC707617,108
NC707618,108
NC707619,108
NC708610,108
NC708611,108
NC708612,108
NC708613,108
NC708614,108
NC708615,108
NC708616,108
NC708617,108
NC708618,108
NC708619,108
NC709610,108
NC709611,108
NC709612,108
NC709613,108
NC709614,108
NC709615,108
NC709616,108
NC709617,108
NC709618,108
NC709619,108
NC7160,0+108
NC710600,108
NC710601,0+108
NC710602,0+108
NC710603,108
NC710604,108
NC710605,108
NC710606,108
NC710607,108
NC710608,108
NC710609,108
NC711600,108
NC711601,108
NC711602,108
NC711603,108
NC711604,108
NC711605,108
NC711606,108
NC711607,108
NC711608,108
NC711609,108
NC712600,108
NC712601,108
NC712602,108
NC712603,108
NC712604,108
NC712605,108
NC712606,108
NC712607,108
NC712608,108
NC712609,108
NC713600,108
NC713601,108
NC713602,108
NC713603,108
NC713604,108
NC713605,108
NC713606,108
NC713607,108
NC713608,108
NC713609,108
NC714600,108
NC714601,108
NC714602,108
NC714603,108
NC714604,108
NC714605,108
NC714606,108
NC714607,108
NC714608,108
NC714609,108
NC715600,108
NC715601,108
NC715602,108
NC715603,108
NC715604,108
NC715605,108
NC715606,108
NC715607,108
NC715608,108
NC715609,108
NC716600,108
NC716601,108
NC716602,108
NC716603,108
NC716604,108
NC716605,108
NC716606,108
NC716607,108
NC716608,108
NC716609,108
NC717600,108
NC717601,108
NC717602,108
NC717603,108
NC717604,108
NC717605,108
NC717606,108
NC717607,108
NC717608,108
NC717609,108
NC718600,108
NC718601,108
NC718602,108
NC718603,108
NC718604,108
NC718605,108
NC718606,108
NC718607,108
NC718608,108
NC718609,108
NC719600,108
NC719601,108
NC719602,108
NC719603,108
NC719604,108
NC719605,108
NC719606,108
NC719607,108
NC719608,108
NC719609,108
NC7161,108
NC76B,0+108
NC7062,0+108
NC700620,108
NC700621,108
NC700622,108
NC700623,108
NC700624,108
NC700625,108
NC700626,108
NC700627,108
NC700628,108
NC700629,108
NC701620,108
NC701621,108
NC701622,108
NC701623,108
NC701624,108
NC701625,108
NC701626,108
NC701627,108
NC701628,108
NC701629,0+108
NC702620,108
NC702621,108
NC702622,108
NC702623,108
NC702624,108
NC702625,108
NC702626,108
NC702627,108
NC702628,108
NC702629,0+108
NC703620,108
NC703621,108
NC703622,108
NC703623,108
NC703624,108
NC703625,108
NC703626,108
NC703627,108
NC703628,0+108
NC703629,0
NC704620,108
NC704621,108
NC704622,108
NC704623,108
NC704624,108
NC704625,108
NC704626,108
NC704627,108
NC704628,0+108
NC704629,0
NC705620,108
NC705621,108
NC705622,108
NC705623,108
NC705624,108
NC705625,108
NC705626,108
NC705627,108
NC705628,0+108
NC705629,0+108
NC706620,108
NC706621,108
NC706622,108
NC706623,108
NC706624,108
NC706625,108
NC706626,0+108
NC706627,0+108
NC706628,0
NC706629,0
NC707620,108
NC707621,108
NC707622,108
NC707623,108
NC707624,108
NC707625,108
NC707626,0+108
NC707627,0
NC707628,0
NC707629,0
NC708620,108
NC708621,108
NC708622,108
NC708623,108
NC708624,108
NC708625,108
NC708626,0+108
NC708627,0
NC708628,0
NC708629,0
NC709620,108
NC709621,108
NC709622,108
NC709623,108
NC709624,108
NC709625,108
NC709626,0+108
NC709627,0
NC709628,0
NC709629,0
NC7063,0+108
NC700630,0+108
NC700631,0
NC700632,0
NC700633,0
NC700634,0
NC700635,0
NC700636,0
NC700637,0
NC700638,0
NC700639,0
NC701630,0+108
NC701631,0
NC701632,0
NC701633,0
NC701634,0
NC701635,0
NC701636,0
NC701637,0
NC701638,0
NC701639,0
NC702630,0
NC702631,0
NC702632,0
NC702633,0
NC702634,0
NC702635,0
NC702636,0
NC702637,0
NC702638,0
NC702639,0
NC703630,0
NC703631,0
NC703632,0
NC703633,0
NC703634,0
NC703635,0
NC703636,0
NC703637,0
NC703638,0
NC703639,0
NC704630,0
NC704631,0
NC704632,0
NC704633,0
NC704634,0
NC704635,0
NC704636,0
NC704637,0
NC704638,0
NC704639,0
NC705630,0
NC705631,0
NC705632,0
NC705633,0
NC705634,0
NC705635,0
NC705636,0
NC705637,0
NC705638,0
NC705639,0
NC706630,0
NC706631,0
NC706632,0
NC706633,0
NC706634,0
NC706635,0
NC706636,0
NC706637,0
NC706638,0
NC706639,0
NC707630,0
NC707631,0
NC707632,0
NC707633,0
NC707634,0+108
NC707635,0+108
NC707636,0
NC707637,0
NC707638,0
NC707639,0
NC708630,0
NC708631,0
NC708632,0+108
NC708633,0+108
NC708634,0+108
NC708635,0+108
NC708636,0
NC708637,0
NC708638,0
NC708639,0
NC709630,0
NC709631,0
NC709632,0+108
NC709633,108
NC709634,0+108
NC709635,0+108
NC709636,0+108
NC709637,0
NC709638,0
NC709639,0
NC7162,0+108
NC710620,108
NC710621,108
NC710622,108
NC710623,108
NC710624,108
NC710625,108
NC710626,0+108
NC710627,0
NC710628,0
NC710629,0
NC711620,108
NC711621,108
NC711622,108
NC711623,108
NC711624,108
NC711625,108
NC711626,0+108
NC711627,0
NC711628,0
NC711629,0+108
NC712620,108
NC712621,108
NC712622,108
NC712623,108
NC712624,108
NC712625,108
NC712626,0+108
NC712627,0+108
NC712628,0+108
NC712629,0+108
NC713620,108
NC713621,108
NC713622,108
NC713623,108
NC713624,108
NC713625,108
NC713626,108
NC713627,108
NC713628,108
NC713629,108
NC714620,108
NC714621,108
NC714622,108
NC714623,108
NC714624,108
NC714625,108
NC714626,108
NC714627,108
NC714628,108
NC714629,108
NC715620,108
NC715621,108
NC715622,108
NC715623,108
NC715624,108
NC715625,108
NC715626,108
NC715627,108
NC715628,108
NC715629,108
NC716620,108
NC716621,108
NC716622,108
NC716623,108
NC716624,108
NC716625,108
NC716626,108
NC716627,108
NC716628,108
NC716629,108
NC717620,108
NC717621,108
NC717622,108
NC717623,108
NC717624,108
NC717625,108
NC717626,108
NC717627,108
NC717628,108
NC717629,108
NC718620,108
NC718621,108
NC718622,108
NC718623,108
NC718624,108
NC718625,108
NC718626,108
NC718627,108
NC718628,108
NC718629,108
NC719620,108
NC719621,108
NC719622,108
NC719623,108
NC719624,108
NC719625,108
NC719626,108
NC719627,108
NC719628,108
NC719629,108
NC7163,0+108
NC710630,0+108
NC710631,0+108
NC710632,0+108
NC710633,0+108
NC710634,0+108
NC710635,0+108
NC710636,0+108
NC710637,0
NC710638,0
NC710639,0
NC711630,0+108
NC711631,0+108
NC711632,0+108
NC711633,108
NC711634,0+108
NC711635,0+108
NC711636,0
NC711637,0
NC711638,0
NC711639,0
NC712630,108
NC712631,108
NC712632,108
NC712633,108
NC712634,0+108
NC712635,0+108
NC712636,0
NC712637,0
NC712638,0
NC712639,0
NC713630,108
NC713631,108
NC713632,108
NC713633,108
NC713634,108
NC713635,0+108
NC713636,0+108
NC713637,0+108
NC713638,0+108
NC713639,0+108
NC714630,108
NC714631,108
NC714632,108
NC714633,108
NC714634,108
NC714635,108
NC714636,0+108
NC714637,0+108
NC714638,0+108
NC714639,108
NC715630,108
NC715631,108
NC715632,108
NC715633,108
NC715634,108
NC715635,108
NC715636,108
NC715637,108
NC715638,108
NC715639,108
NC716630,108
NC716631,108
NC716632,108
NC716633,108
NC716634,108
NC716635,108
NC716636,108
NC716637,108
NC716638,108
NC716639,108
NC717630,108
NC717631,108
NC717632,108
NC717633,108
NC717634,108
NC717635,108
NC717636,108
NC717637,108
NC717638,108
NC717639,108
NC718630,108
NC718631,108
NC718632,108
NC718633,108
NC718634,108
NC718635,108
NC718636,108
NC718637,108
NC718638,108
NC718639,108
NC719630,108
NC719631,108
NC719632,108
NC719633,108
NC719634,108
NC719635,108
NC719636,108
NC719637,108
NC719638,108
NC719639,108
NC76C,0+108
NC7064,0
NC7065,0
NC7164,0+108
NC710640,0
NC710641,0
NC710642,0
NC710643,0
NC710644,0
NC710645,0
NC710646,0
NC710647,0
NC710648,0
NC710649,0
NC711640,0
NC711641,0
NC711642,0
NC711643,0
NC711644,0
NC711645,0
NC711646,0
NC711647,0
NC711648,0
NC711649,0
NC712640,0+108
NC712641,0+108
NC712642,0+108
NC712643,0+108
NC712644,0+108
NC712645,0+108
NC712646,0+108
NC712647,0+108
NC712648,0
NC712649,0
NC713640,0+108
NC713641,0+108
NC713642,0+108
NC713643,0+108
NC713644,108
NC713645,108
NC713646,0+108
NC713647,0+108
NC713648,0+108
NC713649,0+108
NC714640,108
NC714641,108
NC714642,108
NC714643,108
NC714644,108
NC714645,108
NC714646,108
NC714647,0+108
NC714648,0+108
NC714649,0
NC715640,108
NC715641,108
NC715642,108
NC715643,108
NC715644,108
NC715645,108
NC715646,108
NC715647,0+108
NC715648,0+108
NC715649,0
NC716640,108
NC716641,108
NC716642,108
NC716643,108
NC716644,108
NC716645,108
NC716646,108
NC716647,0+108
NC716648,0+108
NC716649,0
NC717640,108
NC717641,108
NC717642,108
NC717643,108
NC717644,108
NC717645,108
NC717646,0+108
NC717647,0+108
NC717648,0
NC717649,0
NC718640,108
NC718641,108
NC718642,108
NC718643,108
NC718644,108
NC718645,108
NC718646,0+108
NC718647,0+108
NC718648,0+108
NC718649,0
NC719640,108
NC719641,108
NC719642,108
NC719643,108
NC719644,108
NC719645,108
NC719646,108
NC719647,108
NC719648,0+108
NC719649,0
NC7165,0
NC76D,0
NC76E,0
NC76F,108
NC76G,0+108
NC7262,108
NC7263,0+108
NC720630,108
NC720631,108
NC720632,108
NC720633,108
NC720634,108
NC720635,108
NC720636,108
NC720637,108
NC720638,108
NC720639,108
NC721630,108
NC721631,108
NC721632,108
NC721633,108
NC721634,108
NC721635,108
NC721636,108
NC721637,108
NC721638,108
NC721639,108
NC722630,108
NC722631,108
NC722632,108
NC722633,108
NC722634,108
NC722635,108
NC722636,108
NC722637,108
NC722638,108
NC722639,108
NC723630,108
NC723631,108
NC723632,108
NC723633,108
NC723634,108
NC723635,108
NC723636,108
NC723637,108
NC723638,108
NC723639,108
NC724630,108
NC724631,108
NC724632,108
NC724633,108
NC724634,108
NC724635,108
NC724636,108
NC724637,108
NC724638,108
NC724639,108
NC725630,108
NC725631,108
NC725632,108
NC725633,108
NC725634,108
NC725635,108
NC725636,108
NC725637,108
NC725638,108
NC725639,0+108
NC726630,108
NC726631,108
NC726632,108
NC726633,108
NC726634,108
NC726635,108
NC726636,108
NC726637,108
NC726638,108
NC726639,0+108
NC727630,108
NC727631,108
NC727632,108
NC727633,108
NC727634,108
NC727635,108
NC727636,108
NC727637,108
NC727638,108
NC727639,108
NC728630,108
NC728631,108
NC728632,108
NC728633,108
NC728634,108
NC728635,108
NC728636,108
NC728637,108
NC728638,108
NC728639,108
NC729630,108
NC729631,108
NC729632,108
NC729633,108
NC729634,108
NC729635,108
NC729636,108
NC729637,108
NC729638,108
NC729639,108
NC7362,108
NC7363,0+108
NC730630,108
NC730631,108
NC730632,108
NC730633,108
NC730634,108
NC730635,108
NC730636,108
NC730637,108
NC730638,0+108
NC730639,0+108
NC731630,108
NC731631,108
NC731632,108
NC731633,108
NC731634,108
NC731635,108
NC731636,108
NC731637,0+108
NC731638,0+108
NC731639,0+108
NC732630,108
NC732631,108
NC732632,108
NC732633,108
NC732634,108
NC732635,108
NC732636,108
NC732637,0+108
NC732638,0+108
NC732639,0
NC733630,108
NC733631,108
NC733632,108
NC733633,108
NC733634,108
NC733635,0+108
NC733636,0+108
NC733637,0+108
NC733638,0
NC733639,0
NC734630,108
NC734631,108
NC734632,108
